severity,sheet_name,source_row,record_type,title,message
info,Group Head,9,kai,Pelaksanaan inisiatif strategis efisiensi biaya pada Group Pengembangan SSC,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Group Head,10,kai,Pelaksanaan perhitungan dan pelaporan Pajak Penghasilan (PPH) secara tepat waktu dan akurat,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Group Head,11,kai,Pelaksanaan perhitungan dan pelaporan Pajak Pertambahan Nilai (PPN) secara tepat dan akurat,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Group Head,12,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Group Head,13,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Group Head,14,kai,Pelaksanaan monitoring dan evaluasi pemenuhan SLA layanan SSC,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Group Head,15,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Group Head,16,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Group Head,17,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Group Head,18,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Group Head,19,kai,"Mengkoordinasikan, menjaga alignment, mengintegrasikan, dan mengkonsolidasikan pelaksanaan roll-out fungsi Shared Service Center",KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Group Head,20,kai,Pelaksanaan pengembangan sistem untuk memperkuat fungsi SSC,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Group Head,21,kai,Pelaksanaan survey layanan SSC,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Group Head,22,kai,Pelaksanaan pengembangan dashboard SSC SDM dan Pengadaan,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Group Head,23,kai,"Mengkoordinasikan, menjaga alignment, mengintegrasikan, dan mengkonsolidasikan pelaksanaan penyelesaian temuan audit",KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Group Head,24,kai,"Mengkoordinasikan, menjaga alignment, mengintegrasikan, dan mengkonsolidasikan pelaksanaan verifikasi pembayaran hutang usaha",KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,DH Layanan Keuangan Timur,9,kai,Pelaksanaan inisiatif strategis efisiensi biaya pada Group Pengembangan SSC,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,DH Layanan Keuangan Timur,10,output,(blank),Dropped OUTPUT row because output weight is blank.
info,DH Layanan Keuangan Timur,11,output,(blank),Dropped OUTPUT row because output weight is blank.
info,DH Layanan Keuangan Timur,12,output,(blank),Dropped OUTPUT row because output weight is blank.
info,DH Layanan Keuangan Timur,13,output,(blank),Dropped OUTPUT row because output weight is blank.
info,DH Layanan Keuangan Timur,14,output,(blank),Dropped OUTPUT row because output weight is blank.
info,DH Layanan Keuangan Timur,15,output,(blank),Dropped OUTPUT row because output weight is blank.
info,DH Layanan Keuangan Timur,16,output,(blank),Dropped OUTPUT row because output weight is blank.
info,DH Layanan Keuangan Timur,17,kai,Pelaksanaan pengembangan sistem untuk memperkuat fungsi SSC,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,DH Layanan Keuangan Timur,18,kai,Pelaksanaan survey layanan SSC,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,DH Layanan Keuangan Timur,19,kai,"Mengkoordinasikan, menjaga alignment, mengintegrasikan, dan mengkonsolidasikan pelaksanaan penyelesaian temuan audit",KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,DH Layanan Keuangan Timur,20,kai,"Mengkoordinasikan, menjaga alignment, mengintegrasikan, dan mengkonsolidasikan pelaksanaan verifikasi pembayaran hutang usaha",KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Manager Layanan Keuangan Timur1,9,kai,Pelaksanaan inisiatif strategis efisiensi biaya pada Group Pengembangan SSC,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Manager Layanan Keuangan Timur1,10,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Manager Layanan Keuangan Timur1,11,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Manager Layanan Keuangan Timur1,12,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Manager Layanan Keuangan Timur1,13,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Manager Layanan Keuangan Timur1,14,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Manager Layanan Keuangan Timur1,16,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Manager Layanan Keuangan Timur1,17,kai,Pelaksanaan pengembangan sistem untuk memperkuat fungsi SSC,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Manager Layanan Keuangan Timur1,18,kai,Pelaksanaan survey layanan SSC,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Manager Layanan Keuangan Timur1,19,kai,"Mengkoordinasikan, menjaga alignment, mengintegrasikan, dan mengkonsolidasikan pelaksanaan penyelesaian temuan audit",KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Manager Layanan Keuangan Timur1,20,kai,"Mengkoordinasikan, menjaga alignment, mengintegrasikan, dan mengkonsolidasikan pelaksanaan verifikasi pembayaran hutang usaha",KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Officer Layanan Keuangan Timur1,,sheet,Officer Layanan Keuangan Timur1,Position scope is neglect; sheet output was skipped.
info,Manager Layanan Keuangan Timur2,9,kai,Pelaksanaan inisiatif strategis efisiensi biaya pada Group Pengembangan SSC,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Manager Layanan Keuangan Timur2,10,output,(blank),Dropped OUTPUT row because output weight is blank.
